AphiaID	url	scientificname	authority	status	unacceptreason	taxonRankID	rank	valid_AphiaID	valid_name	valid_authority	parentNameUsageID	kingdom	phylum	class	order	family	genus	citation	lsid	isMarine	isBrackish	isFreshwater	isTerrestrial	isExtinct	match_type	modified
372499	https://www.marinespecies.org/aphia.php?p=taxdetails&id=372499	Desmarestia munda	Setchell & N.L.Gardner, 1924	unaccepted	NA	220	Species	239201	Desmarestia herbacea	(Turner) J.V.Lamouroux, 1813	144061	Chromista	Ochrophyta	Phaeophyceae	Desmarestiales	Desmarestiaceae	Desmarestia	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Desmarestia munda Setchell & N.L.Gardner, 1924. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=372499 on 2024-11-05	urn:lsid:marinespecies.org:taxname:372499	1	NA	NA	NA	NA	exact	2024-02-21T13:37:05.803Z
145310	https://www.marinespecies.org/aphia.php?p=taxdetails&id=145310	Desmarestia viridis	(O.F.Müller) J.V.Lamouroux, 1813	accepted	NA	220	Species	145310	Desmarestia viridis	(O.F.Müller) J.V.Lamouroux, 1813	144061	Chromista	Ochrophyta	Phaeophyceae	Desmarestiales	Desmarestiaceae	Desmarestia	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Desmarestia viridis (O.F.Müller) J.V.Lamouroux, 1813. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=145310 on 2024-11-05	urn:lsid:marinespecies.org:taxname:145310	1	1	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
373915	https://www.marinespecies.org/aphia.php?p=taxdetails&id=373915	Devaleraea compressa	(Ruprecht) Selivanova & Klochkova, 1989	accepted	NA	220	Species	373915	Devaleraea compressa	(Ruprecht) Selivanova & Klochkova, 1989	144216	Plantae	Rhodophyta	Florideophyceae	Palmariales	Palmariaceae	Devaleraea	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Devaleraea compressa (Ruprecht) Selivanova & Klochkova, 1989. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=373915 on 2024-11-05	urn:lsid:marinespecies.org:taxname:373915	1	NA	NA	NA	NA	exact	2019-04-10T08:28:44.473Z
145770	https://www.marinespecies.org/aphia.php?p=taxdetails&id=145770	Devaleraea ramentacea	(Linnaeus) Guiry, 1982	accepted	NA	220	Species	145770	Devaleraea ramentacea	(Linnaeus) Guiry, 1982	144216	Plantae	Rhodophyta	Florideophyceae	Palmariales	Palmariaceae	Devaleraea	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Devaleraea ramentacea (Linnaeus) Guiry, 1982. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=145770 on 2024-11-05	urn:lsid:marinespecies.org:taxname:145770	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
1417373	https://www.marinespecies.org/aphia.php?p=taxdetails&id=1417373	Diaperoecia punctata	Canu & Bassler, 1922	unaccepted	NA	220	Species	1372546	Diplopetalopora punctata	(Canu & Bassler, 1922)	248335	Animalia	Bryozoa	Stenolaemata	Cyclostomatida	Diaperoeciidae	Diaperoecia	WoRMS (2024). Diaperoecia punctata Canu & Bassler, 1922&nbsp;&#8224;. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1417373 on 2024-11-05	urn:lsid:marinespecies.org:taxname:1417373	1	0	0	0	1	exact	2020-01-30T12:19:51.463Z
372515	https://www.marinespecies.org/aphia.php?p=taxdetails&id=372515	Dictyoneurum californicum	Ruprecht, 1852	accepted	NA	220	Species	372515	Dictyoneurum californicum	Ruprecht, 1852	369575	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Agaraceae	Dictyoneurum	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Dictyoneurum californicum Ruprecht, 1852. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=372515 on 2024-11-05	urn:lsid:marinespecies.org:taxname:372515	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
503878	https://www.marinespecies.org/aphia.php?p=taxdetails&id=503878	Dictyoneurum reticulatum	(De A.Saunders) P.C.Silva, 2008	accepted	NA	220	Species	503878	Dictyoneurum reticulatum	(De A.Saunders) P.C.Silva, 2008	369575	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Agaraceae	Dictyoneurum	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Dictyoneurum reticulatum (De A.Saunders) P.C.Silva, 2008. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=503878 on 2024-11-05	urn:lsid:marinespecies.org:taxname:503878	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
372001	https://www.marinespecies.org/aphia.php?p=taxdetails&id=372001	Dictyopteris undulata	Holmes, 1896	accepted	NA	220	Species	372001	Dictyopteris undulata	Holmes, 1896	144085	Chromista	Ochrophyta	Phaeophyceae	Dictyotales	Dictyotaceae	Dictyopteris	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Dictyopteris undulata Holmes, 1896. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=372001 on 2024-11-05	urn:lsid:marinespecies.org:taxname:372001	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
145322	https://www.marinespecies.org/aphia.php?p=taxdetails&id=145322	Dictyosiphon foeniculaceus	(Hudson) Greville, 1830	accepted	NA	220	Species	145322	Dictyosiphon foeniculaceus	(Hudson) Greville, 1830	144067	Chromista	Ochrophyta	Phaeophyceae	Ectocarpales	Chordariaceae	Dictyosiphon	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Dictyosiphon foeniculaceus (Hudson) Greville, 1830. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=145322 on 2024-11-05	urn:lsid:marinespecies.org:taxname:145322	1	1	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
372003	https://www.marinespecies.org/aphia.php?p=taxdetails&id=372003	Dictyota binghamiae	J.Agardh, 1894	accepted	NA	220	Species	372003	Dictyota binghamiae	J.Agardh, 1894	144086	Chromista	Ochrophyta	Phaeophyceae	Dictyotales	Dictyotaceae	Dictyota	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Dictyota binghamiae J.Agardh, 1894. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=372003 on 2024-11-05	urn:lsid:marinespecies.org:taxname:372003	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
377138	https://www.marinespecies.org/aphia.php?p=taxdetails&id=377138	Dictyota coriacea	(Holmes) I.K.Wang, H.-S.Kim & W.J.Lee, 2004	accepted	NA	220	Species	377138	Dictyota coriacea	(Holmes) I.K.Wang, H.-S.Kim & W.J.Lee, 2004	144086	Chromista	Ochrophyta	Phaeophyceae	Dictyotales	Dictyotaceae	Dictyota	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Dictyota coriacea (Holmes) I.K.Wang, H.-S.Kim & W.J.Lee, 2004. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=377138 on 2024-11-05	urn:lsid:marinespecies.org:taxname:377138	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
372565	https://www.marinespecies.org/aphia.php?p=taxdetails&id=372565	Dilsea californica	(J.Agardh) Kuntze, 1891	accepted	NA	220	Species	372565	Dilsea californica	(J.Agardh) Kuntze, 1891	144031	Plantae	Rhodophyta	Florideophyceae	Gigartinales	Dumontiaceae	Dilsea	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Dilsea californica (J.Agardh) Kuntze, 1891. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=372565 on 2024-11-05	urn:lsid:marinespecies.org:taxname:372565	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
1258079	https://www.marinespecies.org/aphia.php?p=taxdetails&id=1258079	Diplodon chilensis	(J. E. Gray, 1828)	accepted	NA	220	Species	1258079	Diplodon chilensis	(J. E. Gray, 1828)	850991	Animalia	Mollusca	Bivalvia	Unionida	Hyriidae	Diplodon	MolluscaBase eds. (2024). MolluscaBase. Diplodon chilensis (J. E. Gray, 1828). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1258079 on 2024-11-05	urn:lsid:marinespecies.org:taxname:1258079	0	0	1	0	NA	exact	2021-10-14T22:16:53.827Z
996329	https://www.marinespecies.org/aphia.php?p=taxdetails&id=996329	Discula	R. T. Lowe, 1852	accepted	NA	180	Genus	996329	Discula	R. T. Lowe, 1852	994936	Animalia	Mollusca	Gastropoda	Stylommatophora	Geomitridae	Discula	MolluscaBase eds. (2024). MolluscaBase. Discula R. T. Lowe, 1852. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=996329 on 2024-11-05	urn:lsid:marinespecies.org:taxname:996329	0	0	0	1	NA	exact	2021-07-26T06:25:55.747Z
1037333	https://www.marinespecies.org/aphia.php?p=taxdetails&id=1037333	Dohrniphora cornuta	(Bigot, 1857)	accepted	NA	220	Species	1037333	Dohrniphora cornuta	(Bigot, 1857)	1037332	Animalia	Arthropoda	Hexapoda	Diptera	Phoridae	Dohrniphora	WoRMS (2024). Dohrniphora cornuta (Bigot, 1857). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1037333 on 2024-11-05	urn:lsid:marinespecies.org:taxname:1037333	0	0	NA	1	NA	exact	2017-10-02T11:46:35.353Z
987722	https://www.marinespecies.org/aphia.php?p=taxdetails&id=987722	Drosophila melanogaster	Meigen, 1830	accepted	NA	220	Species	987722	Drosophila melanogaster	Meigen, 1830	987233	Animalia	Arthropoda	Hexapoda	Diptera	Drosophilidae	Drosophila	WoRMS (2024). Drosophila melanogaster Meigen, 1830. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=987722 on 2024-11-05	urn:lsid:marinespecies.org:taxname:987722	0	0	0	1	NA	exact	2017-03-29T12:28:56.480Z
375110	https://www.marinespecies.org/aphia.php?p=taxdetails&id=375110	Dumontia alaskana	V.Tai, S.C.Lindstrom & G.W.Saunders, 2001	accepted	NA	220	Species	375110	Dumontia alaskana	V.Tai, S.C.Lindstrom & G.W.Saunders, 2001	144033	Plantae	Rhodophyta	Florideophyceae	Gigartinales	Dumontiaceae	Dumontia	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Dumontia alaskana V.Tai, S.C.Lindstrom & G.W.Saunders, 2001. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=375110 on 2024-11-05	urn:lsid:marinespecies.org:taxname:375110	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
145410	https://www.marinespecies.org/aphia.php?p=taxdetails&id=145410	Ectocarpus siliculosus	(Dillwyn) Lyngbye, 1819	accepted	NA	220	Species	145410	Ectocarpus siliculosus	(Dillwyn) Lyngbye, 1819	144099	Chromista	Ochrophyta	Phaeophyceae	Ectocarpales	Ectocarpaceae	Ectocarpus	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Ectocarpus siliculosus (Dillwyn) Lyngbye, 1819. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=145410 on 2024-11-05	urn:lsid:marinespecies.org:taxname:145410	1	1	1	NA	NA	exact	2015-06-26T12:00:51.270Z
372502	https://www.marinespecies.org/aphia.php?p=taxdetails&id=372502	Egregia menziesii	(Turner) Areschoug, 1876	accepted	NA	220	Species	372502	Egregia menziesii	(Turner) Areschoug, 1876	369610	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Lessoniaceae	Egregia	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Egregia menziesii (Turner) Areschoug, 1876. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=372502 on 2024-11-05	urn:lsid:marinespecies.org:taxname:372502	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
371990	https://www.marinespecies.org/aphia.php?p=taxdetails&id=371990	Eisenia arborea	J.E.Areschoug, 1876	accepted	NA	220	Species	371990	Eisenia arborea	J.E.Areschoug, 1876	369611	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Lessoniaceae	Eisenia	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Eisenia arborea J.E.Areschoug, 1876. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=371990 on 2024-11-05	urn:lsid:marinespecies.org:taxname:371990	1	NA	NA	NA	NA	exact	2024-02-21T11:10:28.990Z
144937	https://www.marinespecies.org/aphia.php?p=taxdetails&id=144937	Elachista fucicola	(Velley) Areschoug, 1842	accepted	NA	220	Species	144937	Elachista fucicola	(Velley) Areschoug, 1842	143968	Chromista	Ochrophyta	Phaeophyceae	Ectocarpales	Chordariaceae	Elachista	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Elachista fucicola (Velley) Areschoug, 1842. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=144937 on 2024-11-05	urn:lsid:marinespecies.org:taxname:144937	1	1	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
991849	NA	NA	NA	quarantined	Until we discuss if a complete phylogeny must be implemented (Nicolas Bailly)	NA	NA	991849	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	urn:lsid:marinespecies.org:taxname:991849	NA	NA	NA	NA	NA	exact	2017-05-11T12:38:03.537Z
372566	https://www.marinespecies.org/aphia.php?p=taxdetails&id=372566	Endocladia muricata	(Endlicher) J.Agardh, 1847	accepted	NA	220	Species	372566	Endocladia muricata	(Endlicher) J.Agardh, 1847	369617	Plantae	Rhodophyta	Florideophyceae	Gigartinales	Endocladiaceae	Endocladia	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Endocladia muricata (Endlicher) J.Agardh, 1847. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=372566 on 2024-11-05	urn:lsid:marinespecies.org:taxname:372566	1	NA	NA	NA	NA	exact	2019-07-10T06:19:37.743Z
933783	https://www.marinespecies.org/aphia.php?p=taxdetails&id=933783	Ensis directus	(Conrad, 1844)	accepted	NA	220	Species	933783	Ensis directus	(Conrad, 1844)	138333	Animalia	Mollusca	Bivalvia	Adapedonta	Pharidae	Ensis	MolluscaBase eds. (2024). MolluscaBase. Ensis directus (Conrad, 1844)&nbsp;&#8224;. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=933783 on 2024-11-05	urn:lsid:marinespecies.org:taxname:933783	1	NA	NA	NA	1	exact	2017-01-10T16:55:41.367Z
1496927	https://www.marinespecies.org/aphia.php?p=taxdetails&id=1496927	Eocyzicus plumosus	Royan & Sumitra, 1973	accepted	NA	220	Species	1496927	Eocyzicus plumosus	Royan & Sumitra, 1973	1460254	Animalia	Arthropoda	Branchiopoda	Spinicaudata	Eocyzicidae	Eocyzicus	WoRMS (2024). Eocyzicus plumosus Royan & Sumitra, 1973. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1496927 on 2024-11-05	urn:lsid:marinespecies.org:taxname:1496927	0	0	1	0	NA	exact	2021-03-25T20:37:30.350Z
372567	https://www.marinespecies.org/aphia.php?p=taxdetails&id=372567	Erythroglossum californicum	(J.Agardh) J.Agardh, 1898	accepted	NA	220	Species	372567	Erythroglossum californicum	(J.Agardh) J.Agardh, 1898	143885	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Delesseriaceae	Erythroglossum	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Erythroglossum californicum (J.Agardh) J.Agardh, 1898. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=372567 on 2024-11-05	urn:lsid:marinespecies.org:taxname:372567	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
372568	https://www.marinespecies.org/aphia.php?p=taxdetails&id=372568	Erythrophyllum delesserioides	J.Agardh, 1872	accepted	NA	220	Species	372568	Erythrophyllum delesserioides	J.Agardh, 1872	369631	Plantae	Rhodophyta	Florideophyceae	Gigartinales	Kallymeniaceae	Erythrophyllum	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Erythrophyllum delesserioides J.Agardh, 1872. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=372568 on 2024-11-05	urn:lsid:marinespecies.org:taxname:372568	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
1392287	https://www.marinespecies.org/aphia.php?p=taxdetails&id=1392287	Eubranchipus (Eubranchipus) vernalis	(Verrill, 1869)(sensu Belk et al., 1998)	accepted	NA	220	Species	1392287	Eubranchipus (Eubranchipus) vernalis	(Verrill, 1869)(sensu Belk et al., 1998)	1325230	Animalia	Arthropoda	Branchiopoda	Anostraca	Chirocephalidae	Eubranchipus	WoRMS (2024). Eubranchipus (Eubranchipus) vernalis (Verrill, 1869)(sensu Belk et al., 1998). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1392287 on 2024-11-05	urn:lsid:marinespecies.org:taxname:1392287	NA	NA	1	NA	NA	exact	2020-09-18T20:05:15.867Z
1535277	https://www.marinespecies.org/aphia.php?p=taxdetails&id=1535277	Eudesme borealis	H.Kawai, T.Hanyuda & A.F.Peters, 2019	accepted	NA	220	Species	1535277	Eudesme borealis	H.Kawai, T.Hanyuda & A.F.Peters, 2019	143957	Chromista	Ochrophyta	Phaeophyceae	Ectocarpales	Chordariaceae	Eudesme	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Eudesme borealis H.Kawai, T.Hanyuda & A.F.Peters, 2019. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1535277 on 2024-11-05	urn:lsid:marinespecies.org:taxname:1535277	1	NA	NA	NA	NA	exact	2021-08-26T07:06:05.550Z
