Project Requested,scientific_name,Point of Contact for Submission,Email,Common Name,Survey Type,locality
GOM Species List,Trachonurus sulcatus,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Trachonurus sulcatus,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Trachonurus sulcatus,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Trachonurus sulcatus,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Trachonurus sulcatus,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Trachonurus sulcatus,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Trachonurus sulcatus,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Sphagemacrurus grenadae,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Sphagemacrurus grenadae,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Sphagemacrurus grenadae,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Sphagemacrurus grenadae,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Sphagemacrurus grenadae,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Sphagemacrurus grenadae,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Sphagemacrurus grenadae,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Sphagemacrurus grenadae,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Sphagemacrurus grenadae,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Sphagemacrurus grenadae,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Nezumia suilla,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Nezumia suilla,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Nezumia suilla,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Nezumia suilla,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Nezumia suilla,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Nezumia suilla,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Nezumia suilla,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Sphagemacrurus grenadae,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Sphagemacrurus grenadae,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Sphagemacrurus grenadae,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Nezumia longebarbata,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Nezumia suilla,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Nezumia suilla,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Nezumia suilla,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Nezumia suilla,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Nezumia suilla,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Nezumia suilla,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Nezumia suilla,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Nezumia suilla,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Nezumia suilla,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Nezumia cyrano,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Nezumia cyrano,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Nezumia cyrano,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Nezumia longebarbata,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Nezumia longebarbata,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Nezumia longebarbata,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Nezumia longebarbata,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Nezumia longebarbata,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Nezumia longebarbata,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Nezumia longebarbata,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Nezumia cyrano,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Nezumia cyrano,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Nezumia cyrano,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Nezumia cyrano,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Nezumia cyrano,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Nezumia cyrano,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Nezumia cyrano,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Nezumia cyrano,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Nezumia cyrano,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Nezumia cyrano,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Nezumia atlantica,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Nezumia atlantica,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Nezumia atlantica,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Nezumia atlantica,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Nezumia atlantica,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Nezumia atlantica,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Nezumia atlantica,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Nezumia cyrano,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Nezumia cyrano,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Nezumia cyrano,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Nezumia aequalis,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Nezumia atlantica,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Nezumia atlantica,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Nezumia atlantica,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Nezumia atlantica,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Nezumia atlantica,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Nezumia atlantica,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Nezumia atlantica,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Nezumia atlantica,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Nezumia atlantica,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Nezumia aequalis,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Nezumia aequalis,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Nezumia aequalis,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Nezumia aequalis,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Nezumia aequalis,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Nezumia aequalis,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Nezumia aequalis,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Nezumia aequalis,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Nezumia aequalis,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Nezumia aequalis,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Malacocephalus occidentalis,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Malacocephalus occidentalis,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Malacocephalus occidentalis,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Malacocephalus occidentalis,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Malacocephalus occidentalis,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Nezumia aequalis,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Nezumia aequalis,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Nezumia aequalis,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Nezumia aequalis,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Nezumia aequalis,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Malacocephalus occidentalis,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Malacocephalus occidentalis,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Malacocephalus occidentalis,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Malacocephalus occidentalis,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Malacocephalus occidentalis,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Malacocephalus occidentalis,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Malacocephalus occidentalis,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Malacocephalus occidentalis,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Malacocephalus occidentalis,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Malacocephalus occidentalis,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Malacocephalus laevis,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Malacocephalus laevis,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Malacocephalus laevis,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Malacocephalus laevis,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Malacocephalus laevis,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Malacocephalus laevis,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Malacocephalus laevis,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Malacocephalus laevis,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Malacocephalus laevis,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Malacocephalus occidentalis,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Kuronezumia bubonis,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Kuronezumia bubonis,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Kuronezumia bubonis,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Malacocephalus laevis,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Malacocephalus laevis,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Malacocephalus laevis,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Malacocephalus laevis,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Malacocephalus laevis,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Malacocephalus laevis,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Malacocephalus laevis,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Kuronezumia bubonis,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Kuronezumia bubonis,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Kuronezumia bubonis,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Kuronezumia bubonis,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Kuronezumia bubonis,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Kuronezumia bubonis,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Kuronezumia bubonis,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Kuronezumia bubonis,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Kuronezumia bubonis,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Kuronezumia bubonis,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Hymenocephalus italicus,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Hymenocephalus italicus,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Hymenocephalus italicus,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Hymenocephalus italicus,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Hymenocephalus italicus,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Hymenocephalus italicus,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Hymenocephalus italicus,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Kuronezumia bubonis,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Kuronezumia bubonis,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Kuronezumia bubonis,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Hymenocephalus billsamorum,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Hymenocephalus italicus,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Hymenocephalus italicus,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Hymenocephalus italicus,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Hymenocephalus italicus,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Hymenocephalus italicus,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Hymenocephalus italicus,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Hymenocephalus italicus,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Hymenocephalus italicus,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Hymenocephalus italicus,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Hymenocephalus aterrimus,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Hymenocephalus aterrimus,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Hymenocephalus aterrimus,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Hymenocephalus billsamorum,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Hymenocephalus billsamorum,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Hymenocephalus billsamorum,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Hymenocephalus billsamorum,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Hymenocephalus billsamorum,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Hymenocephalus billsamorum,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Hymenocephalus billsamorum,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Coryphaenoides zaniophorus,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Coryphaenoides zaniophorus,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Coryphaenoides zaniophorus,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Coryphaenoides zaniophorus,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Coryphaenoides zaniophorus,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Hymenocephalus aterrimus,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Hymenocephalus aterrimus,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Hymenocephalus aterrimus,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Hymenocephalus aterrimus,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Hymenocephalus aterrimus,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Coryphaenoides zaniophorus,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Coryphaenoides zaniophorus,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Coryphaenoides zaniophorus,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Coryphaenoides zaniophorus,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Coryphaenoides zaniophorus,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Coryphaenoides zaniophorus,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Coryphaenoides zaniophorus,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Coryphaenoides zaniophorus,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Coryphaenoides zaniophorus,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Coryphaenoides zaniophorus,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Coryphaenoides rudis,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Coryphaenoides rudis,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Coryphaenoides rudis,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Coryphaenoides rudis,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Coryphaenoides rudis,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Coryphaenoides rudis,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Coryphaenoides rudis,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Coryphaenoides rudis,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Coryphaenoides rudis,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Coryphaenoides zaniophorus,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Coryphaenoides rudis,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Coryphaenoides rudis,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Coryphaenoides rudis,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Coryphaenoides rudis,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Coryphaenoides rudis,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Coryphaenoides rudis,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Coryphaenoides rudis,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Coryphaenoides rudis,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Coryphaenoides rudis,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Coryphaenoides rudis,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Coryphaenoides mexicanus,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Coryphaenoides mexicanus,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Coryphaenoides mexicanus,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Coryphaenoides mexicanus,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Coryphaenoides mexicanus,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Coryphaenoides rudis,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Coryphaenoides rudis,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Coryphaenoides rudis,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Coryphaenoides rudis,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Coryphaenoides rudis,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Coryphaenoides mediterraneus,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Coryphaenoides mediterraneus,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Coryphaenoides mediterraneus,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Coryphaenoides mediterraneus,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Coryphaenoides mediterraneus,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Coryphaenoides mediterraneus,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Coryphaenoides mediterraneus,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Coryphaenoides mexicanus,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Coryphaenoides mexicanus,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Coryphaenoides mexicanus,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
