Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR12010198,2020-06-14 13:52:14,2020-06-14 13:47:38,38801416,11640424800,38801416,300,4319,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12010/SRR12010198/SRR12010198.lite.1,SRX8542938,BJMale-24,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP247070,PRJNA602496,,602496,SRS6837674,SAMN15230136,simple,373177,Branchiostoma japonicum,BJMale-24,,,,,male,,no,,,,,UNIVERSITY OF VIENNA,SRA1086841,,public,CEC2574BE4254FF45428519871BC8722,F31E8083182C1288E115AC2BCEFB5BC1
SRR12010197,2020-06-14 14:02:44,2020-06-14 13:57:35,35733725,10720117500,35733725,300,3958,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12010/SRR12010197/SRR12010197.lite.1,SRX8542939,BJMale-25,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP247070,PRJNA602496,,602496,SRS6837675,SAMN15230137,simple,373177,Branchiostoma japonicum,BJMale-25,,,,,male,,no,,,,,UNIVERSITY OF VIENNA,SRA1086841,,public,CF594A81506F825167B517AB8F6E9A1D,3E395B8E74B6412A84A71C915E44ADE2
SRR12010216,2020-06-14 14:08:30,2020-06-14 14:01:31,37105918,11131775400,37105918,300,4310,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12010/SRR12010216/SRR12010216.lite.1,SRX8542920,BJMale-27,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP247070,PRJNA602496,,602496,SRS6837656,SAMN15230121,simple,373177,Branchiostoma japonicum,BJMale-27,,,,,male,,no,,,,,UNIVERSITY OF VIENNA,SRA1086841,,public,609CC89587DCA82059685CF865F874AE,C5C7393AED41981A14E73ECA96E886BA
SRR12010196,2020-06-14 13:57:34,2020-06-14 13:49:52,33204672,9961401600,33204672,300,3666,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12010/SRR12010196/SRR12010196.lite.1,SRX8542940,BJMale-28,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP247070,PRJNA602496,,602496,SRS6837676,SAMN15230138,simple,373177,Branchiostoma japonicum,BJMale-28,,,,,male,,no,,,,,UNIVERSITY OF VIENNA,SRA1086841,,public,82A225C1071DE78B68EB9BD26F960E26,E06BB75223C83021BDC0A67535886EA5
SRR12010214,2020-06-14 14:02:44,2020-06-14 13:54:54,34254812,10276443600,34254812,300,3956,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12010/SRR12010214/SRR12010214.lite.1,SRX8542922,BJMale-30,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP247070,PRJNA602496,,602496,SRS6837658,SAMN15230122,simple,373177,Branchiostoma japonicum,BJMale-30,,,,,male,,no,,,,,UNIVERSITY OF VIENNA,SRA1086841,,public,B493723BD5D8B68EE75434A00101D24D,64122D6289715DB40076BA0689CB3236
SRR12010213,2020-06-14 13:58:13,2020-06-14 13:53:25,33862261,10158678300,33862261,300,3994,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12010/SRR12010213/SRR12010213.lite.1,SRX8542923,BJMale-31,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP247070,PRJNA602496,,602496,SRS6837659,SAMN15230123,simple,373177,Branchiostoma japonicum,BJMale-31,,,,,male,,no,,,,,UNIVERSITY OF VIENNA,SRA1086841,,public,27B8B70272F0E4900DC123F4D587647A,01DDD3BB0A08B1C4AF8611BF66E11158
SRR12010195,2020-06-14 14:12:29,2020-06-14 14:09:17,34843356,10453006800,34843356,300,3871,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR012/12010/SRR12010195/SRR12010195.lite.1,SRX8542941,BJMale-32,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP247070,PRJNA602496,,602496,SRS6837677,SAMN15230139,simple,373177,Branchiostoma japonicum,BJMale-32,,,,,male,,no,,,,,UNIVERSITY OF VIENNA,SRA1086841,,public,A83E62FEEA5BE6D2A741352B8D75A2CE,ABB9542008162DB46A2107A78E3A2782
SRR12010212,2020-06-14 14:15:14,2020-06-14 14:10:26,34292162,10287648600,34292162,300,4059,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12010/SRR12010212/SRR12010212.lite.1,SRX8542924,BJMale-33,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP247070,PRJNA602496,,602496,SRS6837660,SAMN15230124,simple,373177,Branchiostoma japonicum,BJMale-33,,,,,male,,no,,,,,UNIVERSITY OF VIENNA,SRA1086841,,public,1368EAC148542097CC0BBBD5EB0E84B2,CE177B0CB863B03411833061C99DB1E1
SRR12010210,2020-06-14 13:58:13,2020-06-14 13:54:42,35602743,10680822900,35602743,300,4111,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR012/12010/SRR12010210/SRR12010210.lite.1,SRX8542926,BJMale-34,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP247070,PRJNA602496,,602496,SRS6837662,SAMN15230125,simple,373177,Branchiostoma japonicum,BJMale-34,,,,,male,,no,,,,,UNIVERSITY OF VIENNA,SRA1086841,,public,618411572C5E4EF833E86AB25C587B20,7F083D7EE3D323172C573154C6D015D3
SRR12010194,2020-06-14 14:15:14,2020-06-14 14:12:16,37130002,11139000600,37130002,300,4126,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12010/SRR12010194/SRR12010194.lite.1,SRX8542942,BJMale-35,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP247070,PRJNA602496,,602496,SRS6837678,SAMN15230140,simple,373177,Branchiostoma japonicum,BJMale-35,,,,,male,,no,,,,,UNIVERSITY OF VIENNA,SRA1086841,,public,AD33D7969CAB7B907A5085872DBBE2AF,46BABCE1A75506882232A2343F626E09
SRR12010209,2020-06-14 13:57:34,2020-06-14 13:50:46,39524831,11857449300,39524831,300,4289,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12010/SRR12010209/SRR12010209.lite.1,SRX8542927,BJMale-36,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP247070,PRJNA602496,,602496,SRS6837663,SAMN15230126,simple,373177,Branchiostoma japonicum,BJMale-36,,,,,male,,no,,,,,UNIVERSITY OF VIENNA,SRA1086841,,public,63B2A3AEB75DC0F18C07D2753CDF10BE,62B5BAD602EA81BC96A7C340B54C96CF
SRR12010193,2020-06-14 13:52:14,2020-06-14 13:47:44,36101440,10830432000,36101440,300,4013,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12010/SRR12010193/SRR12010193.lite.1,SRX8542943,BJMale-38,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP247070,PRJNA602496,,602496,SRS6837679,SAMN15230141,simple,373177,Branchiostoma japonicum,BJMale-38,,,,,male,,no,,,,,UNIVERSITY OF VIENNA,SRA1086841,,public,101003E732A1FC36674A7AD1A676A930,AAC73CC0C6725C5E3562D15534E63024
SRR12010192,2020-06-14 13:43:29,2020-06-14 13:40:02,33373364,10012009200,33373364,300,3737,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR012/12010/SRR12010192/SRR12010192.lite.1,SRX8542944,BJMale-39,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP247070,PRJNA602496,,602496,SRS6837680,SAMN15230142,simple,373177,Branchiostoma japonicum,BJMale-39,,,,,male,,no,,,,,UNIVERSITY OF VIENNA,SRA1086841,,public,53B2ED38DCE9C49CCC73CA115B57B09E,1C6D706C38FD5EB416A1B9AFF6B573BA
SRR12010191,2020-06-14 13:51:28,2020-06-14 13:49:05,31526192,9457857600,31526192,300,3527,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12010/SRR12010191/SRR12010191.lite.1,SRX8542945,BJMale-40,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP247070,PRJNA602496,,602496,SRS6837681,SAMN15230143,simple,373177,Branchiostoma japonicum,BJMale-40,,,,,male,,no,,,,,UNIVERSITY OF VIENNA,SRA1086841,,public,17B05496AA8FB631896ACEBE183C8B5B,1E5BBC134FFFA16839706D0F06DA78D9
SRR12010190,2020-06-14 13:41:31,2020-06-14 13:37:42,33454074,10036222200,33454074,300,3746,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12010/SRR12010190/SRR12010190.lite.1,SRX8542946,BJMale-41,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP247070,PRJNA602496,,602496,SRS6837682,SAMN15230144,simple,373177,Branchiostoma japonicum,BJMale-41,,,,,male,,no,,,,,UNIVERSITY OF VIENNA,SRA1086841,,public,6D805CBC74A221F9F134F9446123A224,C0A3833DEA8BDEC7BC8D734F7AB66675
SRR12010188,2020-06-14 13:39:43,2020-06-14 13:35:41,29115063,8734518900,29115063,300,3244,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12010/SRR12010188/SRR12010188.lite.1,SRX8542948,BJMale-42,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP247070,PRJNA602496,,602496,SRS6837684,SAMN15230145,simple,373177,Branchiostoma japonicum,BJMale-42,,,,,male,,no,,,,,UNIVERSITY OF VIENNA,SRA1086841,,public,F4B4645CF1B73533C4438D78989D7871,BDBBC7A5F6E1D395546A6BACADC72D38
SRR12010187,2020-06-14 13:44:29,2020-06-14 13:41:04,32940729,9882218700,32940729,300,3677,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12010/SRR12010187/SRR12010187.lite.1,SRX8542949,BJMale-43,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP247070,PRJNA602496,,602496,SRS6837685,SAMN15230146,simple,373177,Branchiostoma japonicum,BJMale-43,,,,,male,,no,,,,,UNIVERSITY OF VIENNA,SRA1086841,,public,61F7506D4AEB9FC55BA8B542A53F32DD,2B90C389F709B10BAA4DD5F285B1B2DA
SRR12010208,2020-06-14 14:10:30,2020-06-14 14:06:56,39242108,11772632400,39242108,300,4222,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12010/SRR12010208/SRR12010208.lite.1,SRX8542928,BJMale-44,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP247070,PRJNA602496,,602496,SRS6837664,SAMN15230127,simple,373177,Branchiostoma japonicum,BJMale-44,,,,,male,,no,,,,,UNIVERSITY OF VIENNA,SRA1086841,,public,D783385E95A403DD3505332C1439AC47,8A465A2FE1B9FE93369F02522EB5134C
SRR12010186,2020-06-14 13:33:28,2020-06-14 13:30:06,24167742,7250322600,24167742,300,2696,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12010/SRR12010186/SRR12010186.lite.1,SRX8542950,BJMale-45,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP247070,PRJNA602496,,602496,SRS6837686,SAMN15230147,simple,373177,Branchiostoma japonicum,BJMale-45,,,,,male,,no,,,,,UNIVERSITY OF VIENNA,SRA1086841,,public,B2F95870823F94B411EAEEB79FCC601D,F63A41455B0FE913B05372FAD0E07904
SRR12010185,2020-06-14 13:37:43,2020-06-14 13:33:55,31030140,9309042000,31030140,300,3450,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR012/12010/SRR12010185/SRR12010185.lite.1,SRX8542951,BJMale-46,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP247070,PRJNA602496,,602496,SRS6837688,SAMN15230148,simple,373177,Branchiostoma japonicum,BJMale-46,,,,,male,,no,,,,,UNIVERSITY OF VIENNA,SRA1086841,,public,C99A3095D9DC09937CCCC3019C636C05,87298ECC5BAB7AE68A04CEB91074B31B
SRR12010207,2020-06-14 14:06:30,2020-06-14 14:00:40,38936337,11680901100,38936337,300,4183,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12010/SRR12010207/SRR12010207.lite.1,SRX8542929,BJMale-47,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP247070,PRJNA602496,,602496,SRS6837665,SAMN15230128,simple,373177,Branchiostoma japonicum,BJMale-47,,,,,male,,no,,,,,UNIVERSITY OF VIENNA,SRA1086841,,public,077EA3316D3B5EB2AA5C833554EA2B68,CE1D621CA90EC8BFBFA35CA863C36BC3
SRR12010184,2020-06-14 13:52:14,2020-06-14 13:47:20,37408284,11222485200,37408284,300,4184,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12010/SRR12010184/SRR12010184.lite.1,SRX8542952,BJMale-48,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP247070,PRJNA602496,,602496,SRS6837687,SAMN15230149,simple,373177,Branchiostoma japonicum,BJMale-48,,,,,male,,no,,,,,UNIVERSITY OF VIENNA,SRA1086841,,public,08F33F9E643D1FC36E2DC3132180B135,94D621B713F79AB90D619C1B908D16FE
SRR12010183,2020-06-14 13:43:29,2020-06-14 13:38:42,34823951,10447185300,34823951,300,3891,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12010/SRR12010183/SRR12010183.lite.1,SRX8542953,BJMale-51,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP247070,PRJNA602496,,602496,SRS6837689,SAMN15230150,simple,373177,Branchiostoma japonicum,BJMale-51,,,,,male,,no,,,,,UNIVERSITY OF VIENNA,SRA1086841,,public,6242C702A6389057C387C77B9FD4A303,F92B2D375F92A1F66F08EFD6A7087268
SRR12010206,2020-06-14 14:02:44,2020-06-14 13:56:50,38841156,11652346800,38841156,300,4151,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR012/12010/SRR12010206/SRR12010206.lite.1,SRX8542930,BJMale-52,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP247070,PRJNA602496,,602496,SRS6837666,SAMN15230129,simple,373177,Branchiostoma japonicum,BJMale-52,,,,,male,,no,,,,,UNIVERSITY OF VIENNA,SRA1086841,,public,CF1D6EFAD37537AE92F5C6E00C34FAB4,367B1D2A35E2C6B6390D4C8DA36D3180
SRR12010182,2020-06-14 13:35:31,2020-06-14 13:32:13,24758917,7427675100,24758917,300,2785,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR012/12010/SRR12010182/SRR12010182.lite.1,SRX8542954,BJMale-53,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP247070,PRJNA602496,,602496,SRS6837690,SAMN15230151,simple,373177,Branchiostoma japonicum,BJMale-53,,,,,male,,no,,,,,UNIVERSITY OF VIENNA,SRA1086841,,public,1667EC3CE0182AB9624CBB6ED0E16F2A,DEB68F3036EEB093E004586AD127BA29
SRR12010181,2020-06-14 13:43:29,2020-06-14 13:39:34,37353842,11206152600,37353842,300,4150,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12010/SRR12010181/SRR12010181.lite.1,SRX8542955,BJMale-54,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP247070,PRJNA602496,,602496,SRS6837691,SAMN15230152,simple,373177,Branchiostoma japonicum,BJMale-54,,,,,male,,no,,,,,UNIVERSITY OF VIENNA,SRA1086841,,public,9B8AD58CA818D119BF676ECEEDBD886A,51C1A76AF4A03EB1012D69309D5D6B50
SRR12010284,2020-06-14 14:31:13,2020-06-14 14:26:42,37565799,11269739700,37565799,300,3411,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12010/SRR12010284/SRR12010284.lite.1,SRX8542852,bjmale1,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP247070,PRJNA602496,,602496,SRS6837588,SAMN15230105,simple,373177,Branchiostoma japonicum,bjmale1,,,,,male,,no,,,,,UNIVERSITY OF VIENNA,SRA1086841,,public,C3622C4FC97B485C8DBFBDC1ACAE1756,995D69F7D742DB23D0DB0D58A5E742AC
SRR12010283,2020-06-14 14:27:31,2020-06-14 14:23:52,36123290,10836987000,36123290,300,3291,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12010/SRR12010283/SRR12010283.lite.1,SRX8542853,bjmale2,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP247070,PRJNA602496,,602496,SRS6837589,SAMN15230106,simple,373177,Branchiostoma japonicum,bjmale2,,,,,male,,no,,,,,UNIVERSITY OF VIENNA,SRA1086841,,public,62DAF605A459FD6CB9E9797434155399,C74C7482D03C6ACB32392329AC316AD1
SRR12010211,2020-06-14 13:57:34,2020-06-14 13:51:48,37506729,11252018700,37506729,300,3427,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12010/SRR12010211/SRR12010211.lite.1,SRX8542925,bjmale3,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP247070,PRJNA602496,,602496,SRS6837661,SAMN15230107,simple,373177,Branchiostoma japonicum,bjmale3,,,,,male,,no,,,,,UNIVERSITY OF VIENNA,SRA1086841,,public,3587CA8620700F139377755F49C3EBD6,5093469D11E93705CC8F26963339C3D7
SRR12010200,2020-06-14 13:47:17,2020-06-14 13:44:02,38793593,11638077900,38793593,300,3556,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12010/SRR12010200/SRR12010200.lite.1,SRX8542936,bjmale4,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP247070,PRJNA602496,,602496,SRS6837672,SAMN15230108,simple,373177,Branchiostoma japonicum,bjmale4,,,,,male,,no,,,,,UNIVERSITY OF VIENNA,SRA1086841,,public,F4A3FB5452E299F4C84D37CFE4022EDC,E8C6378D076B9BA09E75A717367BE673
SRR12010189,2020-06-14 13:43:29,2020-06-14 13:38:43,38043970,11413191000,38043970,300,3466,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12010/SRR12010189/SRR12010189.lite.1,SRX8542947,bjmale5,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP247070,PRJNA602496,,602496,SRS6837683,SAMN15230109,simple,373177,Branchiostoma japonicum,bjmale5,,,,,male,,no,,,,,UNIVERSITY OF VIENNA,SRA1086841,,public,30FFF53CB7EB845B5271D857EC7C5176,4BFCAD00B2BF419F4D5F40A1E5ADA755
SRR10314324,2019-10-21 05:12:11,2019-10-21 04:41:41,20640961,1568713036,0,76,528,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/314/SRR10314324.sralite.1,SRX7025560,19-AG10_S3,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546157,SAMN13054060,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG10_S1-D18-Ls-LR-4,,,,,male,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,95A856DF4EE8305BC7D0BB568BF5C5D9,F5F27797D55608644F31D0FBF940E05F
SRR10314333,2019-10-21 05:10:54,2019-10-21 04:41:25,17780150,1351291400,0,76,456,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/314/SRR10314333.sralite.1,SRX7025551,20-AG11_S13,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546148,SAMN13054051,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG11_S1-D18-Ls-HR-5,,,,,male,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,1E7502B1BD39D3B80D10F910BD564F58,D9118BCF537B2A12146CB431663D3721
SRR10314323,2019-10-24 05:34:15,2019-10-23 19:23:45,17736873,1348002348,0,76,454,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/314/SRR10314323.sralite.1,SRX7025562,21-AG12_S23,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546159,SAMN13054061,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG12_S1-D18-Ls-LR-5,,,,,male,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,5CE4315D516095891D7A3975641A0E48,BFE9FBC80DE00B4CF455875DCAACDE05
SRR10314317,2019-10-21 05:12:11,2019-10-21 04:42:24,23532051,1788435876,0,76,606,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/314/SRR10314317.sralite.1,SRX7025568,131-AG130_S6,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546165,SAMN13054067,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG130_S2-D1-Ls-HR-2,,,,,not collected,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,03829CCC7777F14317D40FD40AB880FE,392F8212B57C09AE5CFE92DBCFC698CE
SRR10314310,2019-10-21 05:12:11,2019-10-21 04:41:54,21997474,1671808024,0,76,564,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/314/SRR10314310.sralite.1,SRX7025575,140-AG131_S17,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546172,SAMN13054073,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG131_S2-D1-Ls-LR-2,,,,,not collected,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,9DBC73275821A625F1A6E51B0035680D,E37BDFF9ABDF4038318DDBF619D00850
SRR10314316,2019-10-21 05:12:11,2019-10-21 04:42:30,22626606,1719622056,0,76,586,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/314/SRR10314316.sralite.1,SRX7025569,141-AG132_S27,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546166,SAMN13054068,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG132_S2-D1-Ls-HR-3,,,,,not collected,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,B9CAD8128400D7E748ED4FECBB64D955,3310DE21910A13BE29B50BD4BCB53126
SRR10314309,2019-10-21 05:12:11,2019-10-21 04:42:17,23145761,1759077836,0,76,598,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/314/SRR10314309.sralite.1,SRX7025576,142-AG133_S37,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546173,SAMN13054074,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG133_S2-D1-Ls-LR-4,,,,,not collected,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,213058B69284B080ED6468FBD5CB05AB,2DAC4098C3634CE091AC568481FE6A9D
SRR10314315,2019-10-21 05:12:11,2019-10-21 04:41:50,20373530,1548388280,0,76,522,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/314/SRR10314315.sralite.1,SRX7025570,143-AG134_S47,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546167,SAMN13054069,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG134_S2-D1-Ls-HR-4,,,,,not collected,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,6A566F6ABFC63C3AECEBABB7D7CF9714,9F04FED63B09747B883E7D16530EC2C8
SRR10314308,2019-10-21 05:12:11,2019-10-21 04:41:48,22221976,1688870176,0,76,569,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/314/SRR10314308.sralite.1,SRX7025577,144-AG135_S57,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546174,SAMN13054075,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG135_S2-D1-Ls-LR-5,,,,,not collected,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,01C1F4F5C1E6F24F115FFDE32B96F402,47306ED8098651CCE224FDAB8D641B98
SRR10314314,2019-10-21 05:10:54,2019-10-21 04:41:32,20509348,1558710448,0,76,523,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/314/SRR10314314.sralite.1,SRX7025571,145-AG136_S67,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546168,SAMN13054070,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG136_S2-D1-Ls-HR-7,,,,,not collected,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,65AD23071B5A1D61FB08C982D208116E,ECB94C69859135B08478F410A0661C3F
